asset_id,ticker,company_name,exchange,price_rows,date_start,date_end,trading_days_1y,adjusted_prices_available,price_feature_quality_status,features_calculated,features_missing,quality_flags,return_1m,return_3m,return_6m,return_12m,price_vs_sma_50,price_vs_sma_200,sma_50_vs_sma_200,volatility_3m,volatility_6m,max_drawdown_6m,max_drawdown_12m,downside_volatility_6m,avg_volume_1m,avg_volume_3m,momentum_consistency_flag,trend_positive_flag,recent_high_breakout_flag,near_52w_high_flag,recovery_from_drawdown_flag,price_acceleration_flag,liquidity_available_flag,phase
U00428,BNC,CEA Industries Inc. - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.115079,0.021818,-0.210674,-0.866318,0.01915,-0.268215,-0.281965,0.97211,0.940844,-0.5,-0.902927,0.573066,210238.095238,356601.587302,false,false,false,false,false,true,true,v2.38H
U00434,BODI,"The Beachbody Company, Inc. - Class A Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.432136,-0.477502,-0.34447,0.032668,-0.375617,-0.442568,-0.107227,0.990479,1.039399,-0.645483,-0.645483,0.864335,74347.619048,42701.587302,false,false,false,false,false,false,true,v2.38H
U00435,BOF,BranchOut Food Inc. - Common Stock,,670,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.048662,0.045455,0.026247,0.801843,-0.063765,0.068191,0.140942,0.688919,0.776952,-0.351178,-0.363445,0.338319,29563.809524,48291.111111,false,false,false,false,false,false,true,v2.38H
U00438,BOLT,"Bolt Biotherapeutics, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.022613,-0.203523,-0.05787,-0.206628,0.044281,-0.143156,-0.179489,0.736097,0.787506,-0.410575,-0.551904,0.463635,25216.571429,24116.634921,false,false,false,false,false,false,true,v2.38H
U00439,BON,Bon Natural Life Limited - Class A Ordinary Shares,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.063063,-0.062748,-0.271605,-0.163121,0.024377,-0.169166,-0.188937,0.554048,0.474258,-0.347826,-0.539474,0.331845,7333.761905,13635.063492,false,false,false,false,false,false,true,v2.38H
U00440,BOOM,DMC Global Inc. - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.078838,-0.020588,0.191413,-0.00597,0.003949,0.001142,-0.002796,0.593221,0.75382,-0.355529,-0.472687,0.27513,122033.333333,275520.301587,false,false,false,false,false,false,true,v2.38H
U00441,BOSC,B.O.S. Better Online Solutions - Ordinary Shares,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.033259,0.093897,-0.075397,-0.029167,0.046392,0.011109,-0.033718,0.254236,0.358701,-0.200389,-0.377273,0.299013,48271.095238,35337.984127,false,false,false,false,false,true,true,v2.38H
U00443,BOTJ,"Bank of the James Financial Group, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.018778,0.175562,0.3931,0.714929,0.004251,0.207352,0.202242,0.204446,0.227991,-0.048931,-0.088614,0.120841,41648.333333,31360.555556,false,true,false,true,false,false,true,v2.38H
U00444,BOXL,Boxlight Corporation - Class A Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.926752,5.670342,3.448529,-0.436685,0.312649,1.313288,0.762305,9.297615,6.627278,-0.490977,-0.976345,0.758189,3781905.142857,1750827.904762,true,true,false,false,true,false,true,v2.38H
U00446,BPOP,"Popular, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.036971,0.10675,0.227827,0.331025,-0.022589,0.15262,0.179257,0.181973,0.19214,-0.059819,-0.146829,0.097377,394080.952381,504695.238095,false,false,false,true,false,false,true,v2.38H
U00447,BPRN,"Princeton Bancorp, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.003302,0.195136,0.242941,0.237119,0.045563,0.160255,0.109694,0.274057,0.245208,-0.063291,-0.129228,0.142654,25133.333333,21115.873016,false,true,false,true,false,false,true,v2.38H
U00453,BRFH,Barfresh Food Group Inc. - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.262857,-0.431718,-0.509506,-0.571429,-0.249302,-0.487516,-0.317323,0.774398,0.652332,-0.587248,-0.695545,0.637226,33867.380952,16574.84127,false,false,false,false,false,false,true,v2.38H
U00454,BRID,Bridgford Foods Corporation - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.023697,-0.153425,-0.144044,-0.1749,-0.032258,-0.155039,-0.126874,0.278687,0.348172,-0.25459,-0.283529,0.241611,3352.380952,5006.349206,false,false,false,false,false,false,true,v2.38H
U00455,BRKR,Bruker Corporation - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.128751,-0.022335,0.426789,0.648911,-0.045368,0.17301,0.228757,0.685321,0.632418,-0.218216,-0.398458,0.47154,2415300.0,2331955.555556,false,false,false,false,false,false,true,v2.38H
U00457,BRLT,"Brilliant Earth Group, Inc. - Class A Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.264151,0.080645,-0.118421,-0.541096,0.121902,-0.058741,-0.161015,0.638483,0.618139,-0.375758,-0.646655,0.37577,177538.095238,100930.15873,false,false,false,false,false,true,true,v2.38H
U00459,BRTX,"BioRestorative Therapies, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.001516,-0.440745,-0.048488,-0.892283,-0.291981,-0.627969,-0.474547,0.875523,1.501671,-0.586848,-0.90185,0.552015,212231.095238,480880.206349,false,false,false,false,false,false,true,v2.38H
U00461,BRZE,"Braze, Inc. - Class A Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.275983,0.275983,0.673303,0.183394,0.245308,0.32927,0.067423,0.6485,0.745658,-0.320481,-0.563692,0.400217,2474518.428571,2438061.698413,true,true,false,true,true,true,true,v2.38H
U00464,BSET,"Bassett Furniture Industries, Incorporated - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.048544,0.271858,0.253028,0.107015,-0.042664,0.144019,0.195002,0.395998,0.32593,-0.145087,-0.210884,0.182659,23161.904762,62065.079365,false,false,false,false,false,false,true,v2.38H
U00465,BSIN,Big Sky Industrial Inc. - Common Stock,,671,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.336283,0.398148,0.055944,0.268908,0.194242,0.42379,0.192212,0.692815,0.808765,-0.4,-0.517483,0.597873,1195168.0,1754973.460317,true,true,false,true,true,true,true,v2.38H
U00467,BSRR,Sierra Bancorp - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.024016,0.028706,0.107926,0.285714,-0.032263,0.077279,0.113194,0.192652,0.216574,-0.092702,-0.152854,0.12204,54066.666667,64776.190476,false,false,false,true,false,false,true,v2.38H
U00468,BSVN,Bank7 Corp. - Common stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.022063,0.162822,0.259985,0.036485,0.017364,0.149739,0.130116,0.256399,0.24801,-0.084409,-0.228957,0.151557,39738.714286,32157.349206,true,true,false,true,false,false,true,v2.38H
U00469,BSY,"Bentley Systems, Incorporated - Class B Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.007523,0.047647,-0.081011,-0.359928,0.05567,0.000884,-0.051897,0.41683,0.421045,-0.293386,-0.49956,0.274677,2422671.0,2964631.603175,false,false,false,false,false,false,true,v2.38H
U00470,BTAI,"BioXcel Therapeutics, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.838443,-0.884874,-0.914375,-0.966173,-0.849417,-0.899416,-0.332036,1.899254,1.482215,-0.920809,-0.967612,1.54437,4929508.142857,2322467.793651,false,false,false,false,false,false,true,v2.38H
U00471,BTBD,"BT Brands, Inc. - Common Stock",,670,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.276596,0.282051,0.181102,-0.184783,0.25565,0.07802,-0.141465,0.517664,1.057098,-0.537778,-0.656766,0.893171,50114.190476,38716.222222,true,false,false,false,true,true,true,v2.38H
U00472,BTBT,"Bit Digital, Inc. - Ordinary Share",,670,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.028986,-0.323232,-0.197605,-0.478599,-0.134926,-0.255349,-0.139205,0.933847,0.906484,-0.457399,-0.71327,0.522789,29505663.809524,27695938.730159,false,false,false,false,false,false,true,v2.38H
U00473,BTCS,BTCS Inc. - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.2,-0.131034,-0.236364,-0.698565,0.118707,-0.327453,-0.398818,0.805257,0.821403,-0.57897,-0.835403,0.492881,2342075.714286,1362690.31746,false,false,false,false,false,false,true,v2.38H
U00474,BTCT,BTC Digital Ltd. - Ordinary Shares,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,2.365385,0.521739,0.356589,-0.316406,0.874063,0.373896,-0.266889,2.85889,2.056625,-0.681159,-0.857143,0.842383,27191576.238095,10621846.047619,true,false,false,false,true,true,true,v2.38H
U00476,BTMD,Biote Corp. - Class A common stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.270742,-0.223256,-0.208531,-0.514535,-0.141829,-0.209767,-0.079165,1.009203,0.894416,-0.484127,-0.627507,0.673408,350090.47619,320480.952381,false,false,false,false,false,false,true,v2.38H
U00477,BTOC,Armlogi Holding Corp. - common stock,,577,2024-05-14,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.218624,-0.166205,0.04878,-0.777037,0.074156,-0.186135,-0.242321,0.759428,0.774924,-0.373961,-0.826154,0.5381,165700.0,129441.269841,false,false,false,false,false,false,true,v2.38H
U00482,BUSE,First Busey Corporation - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.043812,0.090047,0.158915,0.210526,-0.007923,0.119475,0.128416,0.182313,0.191613,-0.058067,-0.118205,0.102361,626933.333333,818704.761905,false,false,false,true,false,false,true,v2.38H
U00483,BUUU,BUUU Group Limited - Class A Ordinary Share,,264,2025-08-14,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.328767,0.572973,1.157153,3.476923,0.196762,0.845503,0.542081,1.032077,1.23657,-0.317982,-0.317982,0.656257,87276.190476,63879.365079,true,true,false,true,true,true,true,v2.38H
U00485,BVFL,"BV Financial, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.016226,0.072801,0.121564,0.264601,-0.001863,0.078449,0.080462,0.308967,0.257576,-0.061842,-0.126567,0.143052,11295.666667,20131.888889,false,false,false,true,false,false,true,v2.38H
U00486,BVS,Bioventus Inc. - Class A Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.014848,0.685573,0.564073,0.847297,0.085541,0.423888,0.311685,0.580709,0.56509,-0.275137,-0.275137,0.373154,761713.571429,723901.349206,true,true,false,false,true,false,true,v2.38H
U00487,BWB,"Bridgewater Bancshares, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.007222,0.103958,0.136339,0.277167,-0.019065,0.095609,0.116903,0.253767,0.232796,-0.092041,-0.156234,0.174289,166080.52381,200183.984127,true,false,false,true,false,false,true,v2.38H
U00489,BWFG,"Bankwell Financial Group, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.030509,0.24189,0.380721,0.54825,0.034852,0.240006,0.198245,0.248429,0.246375,-0.074518,-0.124028,0.147002,57014.285714,75957.142857,false,true,false,true,false,false,true,v2.38H
U00490,BWIN,"The Baldwin Insurance Group, Inc. - Class A Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.026459,0.553388,0.357559,-0.044522,0.071029,0.271709,0.187371,0.680231,0.580441,-0.346777,-0.490269,0.241354,987625.0,1460822.619048,true,true,false,true,true,false,true,v2.38H
U00491,BWMN,Bowman Consulting Group Ltd. - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.554177,0.309963,0.307952,-0.003042,0.307643,0.304226,-0.002613,1.153945,0.882511,-0.293017,-0.43034,0.289341,538033.333333,278412.698413,true,false,false,true,true,true,true,v2.38H
U00492,BYAH,"Park Ha Biological Technology Co., Ltd. - Class A Ordinary Shares",,418,2024-12-27,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.021127,-0.702991,-0.793155,-0.986531,-0.351304,-0.902675,-0.849969,1.866636,1.434567,-0.806138,-0.988227,0.863729,909933.619048,864492.539683,false,false,false,false,false,false,true,v2.38H
U00493,BYFC,Broadway Financial Corporation - Class A Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.125954,0.230448,0.503185,0.473159,0.115143,0.371599,0.229975,0.369719,0.367239,-0.104808,-0.28839,0.202041,2290.52381,5574.619048,true,true,false,true,true,true,true,v2.38H
U00494,BYND,"Beyond Meat, Inc. - Common stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,19.343138,15.27451,14.6801,3.98,1.783193,6.092906,1.548478,57.462996,40.635266,-0.639655,-0.88453,0.615977,19051117.380952,27131464.52381,true,true,false,false,true,true,true,v2.38H
U00495,BYRN,"Byrna Technologies, Inc. - Common Stock",,670,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.306122,-0.453376,-0.73582,-0.833333,-0.234717,-0.651944,-0.545194,1.05318,0.999359,-0.75,-0.884908,0.872207,429147.619048,735920.634921,false,false,false,false,false,false,true,v2.38H
U00497,BZ,KANZHUN LIMITED - American Depository Shares,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.066221,0.197135,0.10308,-0.256986,0.140929,0.074436,-0.05828,0.552747,0.455769,-0.202899,-0.492172,0.237081,6652236.571429,4530561.396825,true,false,false,false,true,true,true,v2.38H
U00498,BZAI,"Blaize Holdings, Inc. - Common Stock",,412,2025-01-10,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.452695,-0.763212,-0.568868,-0.871989,-0.523034,-0.708008,-0.387813,1.385876,1.574725,-0.821429,-0.928458,1.099738,7706309.52381,5015107.936508,false,false,false,false,false,false,true,v2.38H
U00499,BZFD,"BuzzFeed, Inc. - Class A Common Stock",,670,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.067797,-0.308176,0.408451,-0.438776,-0.128713,0.062161,0.219071,0.754983,1.547375,-0.480861,-0.726087,0.433793,499809.52381,744023.809524,false,false,false,false,false,false,true,v2.38H
U00500,CAAS,"China Automotive Systems, Inc. - Ordinary Share",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.22049,0.22049,0.307876,0.330097,0.19986,0.236044,0.030157,0.440045,0.363478,-0.108333,-0.203187,0.161622,51742.857143,29673.015873,true,true,false,true,false,true,true,v2.38H
U00503,CAC,Camden National Corporation - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.052463,0.115369,0.20124,0.373685,0.003355,0.140445,0.136632,0.242754,0.241637,-0.076653,-0.146195,0.159866,83985.714286,100673.015873,false,true,false,true,false,false,true,v2.38H
