source_id,artifact_id,link_order,link_type,label,url,host,official_scope_allowed,looks_download,looks_candidate_related
hkex_market_search_listing_result,hkex_market_search_listing_result_page,158,anchor,Derivative Warrants,https://www.hkex.com.hk/Market-Data/Securities-Prices/Derivative-Warrants?sc_lang=en,www.hkex.com.hk,True,False,True
hkex_market_search_listing_result,hkex_market_search_listing_result_page,159,anchor,Inline Warrants,https://www.hkex.com.hk/Market-Data/Securities-Prices/Inline-Warrants?sc_lang=en,www.hkex.com.hk,True,False,True
hkex_market_search_listing_result,hkex_market_search_listing_result_page,160,anchor,Callable Bull / Bear Contracts,https://www.hkex.com.hk/Market-Data/Securities-Prices/Callable-Bull-Bear-Contracts?sc_lang=en,www.hkex.com.hk,True,False,True
hkex_market_search_listing_result,hkex_market_search_listing_result_page,161,anchor,Real Estate Investment Trusts,https://www.hkex.com.hk/Market-Data/Securities-Prices/Real-Estate-Investment-Trusts?sc_lang=en,www.hkex.com.hk,True,False,True
hkex_market_search_listing_result,hkex_market_search_listing_result_page,162,anchor,Debt Securities,https://www.hkex.com.hk/Market-Data/Securities-Prices/Debt-Securities?sc_lang=en,www.hkex.com.hk,True,False,True
hkex_market_search_listing_result,hkex_market_search_listing_result_page,164,anchor,Equity Index,https://www.hkex.com.hk/Market-Data/Futures-and-Options-Prices/Equity-Index?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,165,anchor,Single Stock,https://www.hkex.com.hk/Market-Data/Futures-and-Options-Prices/Single-Stock?sc_lang=en,www.hkex.com.hk,True,False,True
hkex_market_search_listing_result,hkex_market_search_listing_result_page,166,anchor,Foreign Exchange,https://www.hkex.com.hk/Market-Data/Futures-and-Options-Prices/Foreign-Exchange?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,167,anchor,Interest Rate,https://www.hkex.com.hk/Market-Data/Futures-and-Options-Prices/Interest-Rate?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,168,anchor,Commodities,https://www.hkex.com.hk/Market-Data/Futures-and-Options-Prices/Commodities?sc_lang=en,www.hkex.com.hk,True,False,False
