source_page_id,source_url,link_text,href,resolved_url,netloc,is_official,has_dataset_extension,has_dataset_keyword,candidate_reason,download_candidate
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Xetra,/cash-en/trading/Xetra,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Xetra,www.cashmarket.deutsche-boerse.com,True,False,True,dataset_keyword|official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Continuous Trading with Auctions,/cash-en/trading/Xetra/continuous-trading-with-auctions,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Xetra/continuous-trading-with-auctions,www.cashmarket.deutsche-boerse.com,True,False,True,dataset_keyword|official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Designated Sponsor and Market Maker,/cash-en/trading/Xetra/Designated-Sponsor-and-Market-Maker,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Xetra/Designated-Sponsor-and-Market-Maker,www.cashmarket.deutsche-boerse.com,True,False,True,dataset_keyword|official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Special Execution Services,/cash-en/trading/Xetra/Special-Execution-Services,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Xetra/Special-Execution-Services,www.cashmarket.deutsche-boerse.com,True,False,True,dataset_keyword|official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Protective Mechanisms,/cash-en/trading/Xetra/protective-mechanisms,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Xetra/protective-mechanisms,www.cashmarket.deutsche-boerse.com,True,False,True,dataset_keyword|official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Market Quality,/cash-en/trading/Xetra/market-quality,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Xetra/market-quality,www.cashmarket.deutsche-boerse.com,True,False,True,dataset_keyword|official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Frankfurt,/cash-en/trading/Frankfurt,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Frankfurt,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Continuous Auction with Specialist,/cash-en/trading/Frankfurt/continuous-auction-with-specialist,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Frankfurt/continuous-auction-with-specialist,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Specialists,/cash-en/trading/Frankfurt/specialists,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Frankfurt/specialists,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Admission to Trading,/cash-en/trading/admission-to-trading,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/admission-to-trading,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
