row_number,ticker,exchange,source_provider,changed_field_count,metadata_backfill_status,original_country,proposed_country,country_rule_id,original_mic,proposed_mic,mic_rule_id,original_currency,proposed_currency,currency_rule_id,original_asset_type,proposed_asset_type,asset_type_rule_id,original_instrument_type,proposed_instrument_type,instrument_type_rule_id,original_instrument_scope,proposed_instrument_scope,instrument_scope_rule_id
9225,18MKd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9226,18MMd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9227,18MNd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9228,1AALm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9229,1ACNm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9230,1ADMm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9231,1ALVm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9232,1ANFm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9233,1APPm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9234,1ARKl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9235,1ASTd,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9236,1BLEm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9237,1BNPm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9238,1CLSKm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9239,1CNCm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9240,1CNHIm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9241,1DBKm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9242,1GISl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9243,1HOODm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9244,1INGAm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9245,1KTOSm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9246,1LHAm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9247,1MCSl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9248,1MNSTm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9249,1MSTRm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9250,1NOKIm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9251,1PANWm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9252,1PASl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9253,1PASm,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9254,1PATHm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9255,1PLTRm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9256,1QZd,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9257,1RGLDm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9258,1RHMm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9259,1RIVNm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9260,1SId,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9261,1SPCXm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9262,1SXPd,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9263,1TTEKm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9264,1U1d,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9265,1UECm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9266,1VOW3m,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9267,1WULFm,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9268,1YDd,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9269,2020o,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9270,21BCd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9271,26TPm,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9272,28IYm,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9273,29GAm,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9274,29IDa,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9275,29ITa,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9276,2AMZa,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9277,2B70d,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9278,2B76d,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9279,2B78d,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9280,2B79d,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9281,2B7Ad,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9282,2B7Bd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9283,2B7Cd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9284,2B7Jd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9285,2B7Kd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9286,2B7Sd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9287,2BTCd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9288,2BTDd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9289,2FEd,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9290,2GBd,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9291,2GOOl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9292,2HPd,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9293,2HRAd,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9294,2INVEe,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9295,2LBTs,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9296,2MCLl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9297,2MUEd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9298,2MUl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9299,2NFLl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9300,2NVDa,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9301,2NVDl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9302,2OYd,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9303,2PALl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9304,2PALm,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9305,2PPd,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9306,2TSEl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9307,2TSLa,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9308,2TSLl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9309,2UKLl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9310,2UKSl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9311,30GBl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9312,30IAm,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9313,30IDa,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9314,32IDa,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9315,33Ld,CBOE_EUROPE,cboe_europe_reference_data,0,NO_DETERMINISTIC_CHANGE,,,,,,,,,,,,,EQTY,EQTY,,,,
9316,36B3d,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9317,36B4d,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9318,36B5d,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9319,36B6d,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9320,36BAd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9321,36BBd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9322,36BEd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9323,36BZd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,etf,TAX_CBOEEU_ETF_ASSET_001,ETF,ETF,,,exchange_traded_fund,TAX_CBOEEU_ETF_SCOPE_001
9324,3AAPl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9325,3ADEl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9326,3AMDa,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9327,3AMDl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9328,3AMDm,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9329,3AMEl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9330,3AMZa,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9331,3AMZm,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9332,3ANd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9333,3APEl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9334,3ARMl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9335,3ASMl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9336,3AVGl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9337,3BABa,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9338,3BABm,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9339,3BALl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9340,3BALm,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9341,3BAl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9342,3BBEd,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9343,3BBEl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9344,3BRLl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9345,3BRLm,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9346,3BRSl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9347,3BSRl,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,certificate_structured,TAX_CBOEEU_ETC_ASSET_001,ETC,ETC,,,exchange_traded_commodity,TAX_CBOEEU_ETC_SCOPE_001
9348,3BTLm,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
9349,3BTSm,CBOE_EUROPE,cboe_europe_reference_data,2,DRY_RUN_DERIVED,,,,,,,,,,,fixed_income,TAX_CBOEEU_ETN_ASSET_001,ETN,ETN,,,exchange_traded_note,TAX_CBOEEU_ETN_SCOPE_001
