row_number,classification,matched_terms,reason,isin,ticker,name,exchange,country,mic,currency,source_provider,asset_type,instrument_type,instrument_scope
11987,residual_review_required,etf;bond,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ERNXd,iShares EUR Ultrashort Bond UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
11988,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,EROXm,SS SPDR MSCI Europe UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
11989,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,EROXz,SS SPDR MSCI Europe UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
11990,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,EROp,SS SPDR MSCI Europe UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
11991,residual_review_required,etf;bond,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ERTHm,Amundi Euro Government Green Bond UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
11992,residual_review_required,etf;bond,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ERTHp,Amundi Euro Government Green Bond UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
11993,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ES50d,iShares EURO STOXX 50 ESG UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
11994,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESANd,BNP Paribas Easy MSCI World UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
11995,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESAPd,BNP Paribas Easy S&P 500 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
11996,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESCEAz,UBS MSCI EMU Small Cap UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
11998,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESDDz,BNP Paribas Easy S&P 500 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
11999,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESDp,BNP Paribas Easy S&P 500 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12000,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESDz,BNP Paribas Easy S&P 500 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12001,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESEEd,BNP Paribas Easy S&P 500 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12002,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESEHp,BNP Paribas Easy S&P 500 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12003,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESEHz,BNP Paribas Easy S&P 500 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12004,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESEp,BNP Paribas Easy S&P 500 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12005,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESEz,BNP Paribas Easy S&P 500 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12006,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESGBl,VanEck Video Gaming and eSports UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12007,residual_review_required,etf;bond,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESGEPz,UBS J.P. Morgan EMU Gov ESG Liquid Bond UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12008,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESGEd,Invesco MSCI Europe Universal Screened UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12009,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESGEm,Amundi MSCI Europe ESG Selection UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12010,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESGEp,Amundi MSCI Europe ESG Selection UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12011,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESGEz,Invesco MSCI Europe Universal Screened UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12012,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESGHp,Amundi MSCI Europe ESG Selection UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12013,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESGPd,Invesco MSCI Pacific Ex Japan Universal Screened UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12014,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESGUSm,Amundi Msci USA Esg Selection Ucits Etf Acc,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12015,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESGUl,Invesco MSCI USA Universal Screened UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12016,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESGWOm,Amundi MSCI World ESG Selection UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12017,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESGWOz,Amundi MSCI World ESG Selection UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12019,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESICd,iShares Msci Europe Consumer Discretionary Sector UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12020,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESICl,iShares Msci Europe Consumer Discretionary Sector UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12021,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESIEd,iShares MSCI Europe Energy Sector UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12022,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESIEl,iShares MSCI Europe Energy Sector UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12023,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESIFd,iShares MSCI Europe Financials Sector UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12024,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESIFl,iShares MSCI Europe Financials Sector UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12025,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESIHd,iShares MSCI Europe Health Care Sector UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12026,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESIHl,iShares MSCI Europe Health Care Sector UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12027,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESINd,iShares MSCI Europe Industrials Sector UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12028,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESINl,iShares MSCI Europe Industrials Sector UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12029,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESISd,iShares MSCI Europe Consumer Staples Sector UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12030,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESISl,iShares MSCI Europe Consumer Staples Sector UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12031,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESITd,iShares MSCI Europe Information Technology Sector UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12032,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESITl,iShares MSCI Europe Information Technology Sector UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12036,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESP0d,VanEck Video Gaming and eSports UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12037,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESPJz,Invesco MSCI Pacific Ex Japan Universal Screened UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12038,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESPOl,VanEck Video Gaming and eSports UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12039,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESPOm,VanEck Video Gaming and eSports UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12040,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESPXa,iShares S&P 500 Scored and Screened UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12041,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESPYm,L&G Cyber Security Innovation UCITS ETF - USD Accumulating ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12042,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESREUm,UBS MSCI EMU Socially Responsible UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12043,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESREUz,UBS MSCI EMU Socially Responsible UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12044,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESRGl,Amundi MSCI Europe SRI Climate Paris Aligned ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12045,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESRUl,Amundi MSCI Europe SRI Climate Paris Aligned ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12048,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESTm,Amundi MSCI Eastern Europe Ex Russia UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12049,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESUDl,Invesco MSCI USA Universal Screened UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12052,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ESUSl,Invesco MSCI USA Universal Screened UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12053,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ETBBd,BNP Paribas Easy EURO STOXX 50 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12054,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ETBBp,BNP Paribas Easy EURO STOXX 50 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12055,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ETBBz,BNP Paribas Easy EURO STOXX 50 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12056,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ETDDp,BNP Paribas Easy EURO STOXX 50 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12057,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ETDDz,BNP Paribas Easy EURO STOXX 50 UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12058,residual_review_required,etf;bond,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ETFCOm,Amundi Core EUR Corporate Bond UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12059,residual_review_required,etf;bond,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ETFCRm,Amundi Core EUR Corporate Bond UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12060,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ETFEUm,AMUNDI PRIME EUROPE UCITS ETF DR,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12061,residual_review_required,etf;bond,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ETFGOm,Amundi Prime Euro Government Bond UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12062,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ETFMIm,Amundi FTSE MIB UCITS ETF Dist,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12076,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ETLKd,L&G Asia Pacific ex Japan Equity UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12077,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ETLNd,L&G Europe ex UK Equity UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12078,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ETLQd,L&G Global Equity UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
12079,residual_review_required,etf,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ETLRd,L&G Japan Equity UCITS ETF,CBOE_EUROPE,,,,cboe_europe_reference_data,,ETF,
