candidate_id,source_phase,source_provider,source_market,source_country,exchange,mic,source_artifact_id,source_file,source_sheet,source_row_number,raw_stock_code,stock_code,ticker,ticker_yahoo,symbol,name,category,sub_category,instrument_family,candidate_scope_flag,board_lot,isin,expiry_date,subject_to_stamp_duty,shortsell_eligible,cas_eligible,vcm_eligible,admitted_to_ccass,debt_securities_board_lot_nominal,debt_securities_investor_type,pos_eligible,spread_table,trading_currency,rmb_counter,duplicate_stock_code_within_hkex_extract,dry_run_only,canonical_validation_status,expanded_rebuild_status,validation_phase,validation_status,validation_reason,matched_dataset,match_count,net_new_candidate,canonical_validation_dry_run_only,v2_19p_append_order,v2_19p_target_dataset,v2_19p_schema_mode,v2_19p_ticker_normalized,v2_19p_isin_normalized
HKEX_03140,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2140,03140,03140,03140.HK,03140.HK,03140.HK,CAM HKUS AI,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0001233946,,,Y,Y,,Y,,,Y,5,HKD,83140,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,137,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03140.HK,HK0001233946
HKEX_03141,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2141,03141,03141,03141.HK,03141.HK,03141.HK,CAM ASIA IGB,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,200,HK0000221389,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,138,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03141.HK,HK0000221389
HKEX_03145,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2142,03145,03145,03145.HK,03145.HK,03145.HK,CAM ASIA HIGHDV,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,200,HK0000221405,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,139,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03145.HK,HK0000221405
HKEX_03146,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2143,03146,03146,03146.HK,03146.HK,03146.HK,CAM 20 UST,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,1,HK0001006771,,,Y,Y,,Y,,,Y,3,HKD,83146,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,140,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03146.HK,HK0001006771
HKEX_03147,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2144,03147,03147,03147.HK,03147.HK,03147.HK,X CSOPCHINEXT,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,200,HK0000248234,,,Y,Y,,Y,,,Y,5,HKD,83147,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,141,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03147.HK,HK0000248234
HKEX_03150,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2145,03150,03150,03150.HK,03150.HK,03150.HK,GX JP GL LEADER,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0000962941,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,142,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03150.HK,HK0000962941
HKEX_03151,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2146,03151,03151,03151.HK,03151.HK,03151.HK,PREMIA STAR50,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,200,HK0000761400,,,Y,Y,,Y,,,Y,5,HKD,83151,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,143,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03151.HK,HK0000761400
HKEX_03152,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2147,03152,03152,03152.HK,03152.HK,03152.HK,A BOS HKD MM,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,1,HK0000962917,,,Y,Y,,Y,,,Y,3,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,144,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03152.HK,HK0000962917
HKEX_03153,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2148,03153,03153,03153.HK,03153.HK,03153.HK,CSOP NIKKEI225,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,10,HK0000986254,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,145,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03153.HK,HK0000986254
HKEX_03156,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2149,03156,03156,03156.HK,03156.HK,03156.HK,BOS 20 UST,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,1,HK0000988698,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,146,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03156.HK,HK0000988698
HKEX_03158,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2150,03158,03158,03158.HK,03158.HK,03158.HK,GX KPOP CULTURE,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0000978947,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,147,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03158.HK,HK0000978947
HKEX_03160,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2151,03160,03160,03160.HK,03160.HK,03160.HK,CAM JAPAN HDG,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,200,HK0000280997,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,148,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03160.HK,HK0000280997
HKEX_03161,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2152,03161,03161,03161.HK,03161.HK,03161.HK,A CAM RMB MM,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,1,HK0000921822,,,Y,Y,,Y,,,Y,3,HKD,83161,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,149,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03161.HK,HK0000921822
HKEX_03165,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2153,03165,03165,03165.HK,03165.HK,03165.HK,CAM EU QLTY HDG,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,200,HK0000281003,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,150,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03165.HK,HK0000281003
HKEX_03167,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2154,03167,03167,03167.HK,03167.HK,03167.HK,ICBCCSOPCHINA,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0000316767,,,Y,Y,,Y,,,Y,5,HKD,83167,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,151,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03167.HK,HK0000316767
HKEX_03169,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2155,03169,03169,03169.HK,03169.HK,03169.HK,HGI G2 TECH 50,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0001267233,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,152,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03169.HK,HK0001267233
HKEX_03170,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2156,03170,03170,03170.HK,03170.HK,03170.HK,HS GOLD ETF,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0001232583,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,153,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03170.HK,HK0001232583
HKEX_03171,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2157,03171,03171,03171.HK,03171.HK,03171.HK,A SS BLOCKCHAIN,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0000859063,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,154,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03171.HK,HK0000859063
HKEX_03173,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2158,03173,03173,03173.HK,03173.HK,03173.HK,PP CN NEWECON,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,250,HK0000366184,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,155,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03173.HK,HK0000366184
HKEX_03174,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2159,03174,03174,03174.HK,03174.HK,03174.HK,CSOP HSBIOTECH,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0000756202,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,156,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03174.HK,HK0000756202
HKEX_03175,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2160,03175,03175,03175.HK,03175.HK,03175.HK,F SAMSUNG OIL,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,200,HK0000291432,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,157,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03175.HK,HK0000291432
HKEX_03176,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2161,03176,03176,03176.HK,03176.HK,03176.HK,A TK USD MM,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,1,HK0001243804,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,158,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03176.HK,HK0001243804
HKEX_03179,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2162,03179,03179,03179.HK,03179.HK,03179.HK,HGI ETH,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0001014213,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,159,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03179.HK,HK0001014213
HKEX_03181,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2163,03181,03181,03181.HK,03181.HK,03181.HK,PREMIAASIATEC,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0000433398,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,160,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03181.HK,HK0000433398
HKEX_03182,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2164,03182,03182,03182.HK,03182.HK,03182.HK,WISE NEWECONESG,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0000443447,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,161,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03182.HK,HK0000443447
HKEX_03184,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2165,03184,03184,03184.HK,03184.HK,03184.HK,GX INDIA TOP 10,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0000962933,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,162,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03184.HK,HK0000962933
HKEX_03185,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2166,03185,03185,03185.HK,03185.HK,03185.HK,GX FINTECH,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0000806304,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,163,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03185.HK,HK0000806304
HKEX_03186,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2167,03186,03186,03186.HK,03186.HK,03186.HK,EFUND BIOPHAR,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0001254553,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,164,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03186.HK,HK0001254553
HKEX_03187,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,2168,03187,03187,03187.HK,03187.HK,03187.HK,SAMSUNG REITS,Exchange Traded Products,Exchange Traded Funds,reit,potential_candidate_pending_canonical_validation,200,HK0000656956,,,Y,Y,,Y,,,Y,5,HKD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,165,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,03187.HK,HK0000656956
